L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label
43819,53,17,0.0,72,1,96,1,0,0,0,0,0,0,0,0,96,72,72,96,72.0,96.0,0,0,0,0,576000,768000,2,0,0,0,0,0,0,0,0,21621,12,0,0,ddos
57242,8002,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
50592,80,6,7.0,520,4,1332,3,30,30,26,0,0,0,64,64,1220,52,52,1220,520.0,1332.0,0,0,0,0,4160000,10656000,5,0,1,0,1,29200,28960,0,0,0,0,0,0,password
57728,443,6,91.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,scanning
34262,80,6,7.0,612,5,698,3,30,30,26,4294951,16,0,64,64,586,52,52,586,612.0,698.0,0,0,0,0,288000,5584000,6,0,1,1,0,29200,28960,0,0,0,0,0,0,ddos
58488,8654,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
20703,27302,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
59175,53,17,0.0,50,1,50,1,0,0,0,4294951,0,0,0,0,50,50,50,50,50.0,50.0,0,0,0,0,400000,400000,2,0,0,0,0,0,0,0,0,31534,1,0,0,ddos
54522,80,6,7.0,564,4,653,3,31,30,25,0,0,0,64,64,549,52,52,549,564.0,653.0,0,0,0,0,4512000,5224000,5,0,1,1,0,29200,215,0,0,0,0,0,0,ddos
54810,80,6,7.0,700,7,1408,5,30,30,26,4294920,47,0,64,64,1176,52,52,1176,700.0,1408.0,0,0,0,0,112000,11264000,10,0,1,0,1,29200,5792,0,0,0,0,0,0,ddos
44152,80,6,7.0,584,5,670,3,30,30,26,0,0,0,64,64,558,52,52,558,584.0,670.0,0,0,0,0,4672000,5360000,6,0,1,1,0,29200,28960,0,0,0,0,0,0,password
50126,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
39624,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
59874,80,6,7.0,5394,54,14795,44,31,30,27,0,0,0,64,64,883,40,40,883,5394.0,14795.0,0,0,0,0,43152000,118360000,55,8,26,9,0,29200,65535,0,0,0,0,0,0,password
59736,80,6,7.0,749,9,1738,6,30,30,26,0,0,0,64,64,618,40,40,618,749.0,1738.0,0,0,0,0,5992000,13904000,10,1,3,1,0,29200,65535,0,0,0,0,0,0,password
45189,2200,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
49446,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
57140,80,6,7.0,216,4,60,1,22,22,18,0,0,0,64,64,60,52,52,60,216.0,60.0,0,0,0,0,1728000,480000,5,0,0,0,0,29200,28960,0,0,0,0,0,0,password
62533,416,6,0.0,44,1,40,1,22,2,20,4294935,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
55883,18040,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
52725,1141,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
5862,41291,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
50519,3827,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
36072,10778,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
61572,54402,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
52310,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
50208,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
42074,10628,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
33302,2100,6,0.0,44,1,40,1,22,2,20,4294952,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,scanning
56880,80,6,7.0,596,5,693,3,30,30,26,0,0,0,64,64,581,52,52,581,596.0,693.0,0,0,0,0,4768000,5544000,6,0,1,1,0,29200,5792,0,0,0,0,0,0,ddos
44626,80,6,7.0,40,1,0,0,4,4,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,password
55777,44176,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
55880,80,6,7.0,84,2,0,0,6,6,0,0,0,0,64,64,44,40,0,44,84.0,0.0,0,0,0,0,672000,0,2,0,0,0,0,1024,0,0,0,0,0,0,0,password
59034,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
56660,80,6,7.0,664,5,690,3,30,30,26,0,0,0,64,64,578,52,52,578,664.0,690.0,0,0,0,0,5312000,5520000,6,0,1,1,0,29200,5792,0,0,0,0,0,0,ddos
7126,28522,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
56452,80,6,7.0,572,5,1288,3,30,30,26,0,0,0,64,64,1176,52,52,1176,572.0,1288.0,0,0,0,0,4576000,10304000,6,0,1,0,1,29200,5792,0,0,0,0,0,0,ddos
54878,80,6,7.0,584,5,681,3,30,30,26,0,0,0,64,64,569,52,52,569,584.0,681.0,0,0,0,0,4672000,5448000,6,0,1,1,0,29200,5792,0,0,0,0,0,0,ddos
60840,80,6,7.0,524,5,1107,2,30,30,26,0,0,0,64,64,1055,40,40,1055,524.0,1107.0,0,0,0,0,4192000,8856000,5,0,1,0,1,29200,65535,0,0,0,0,0,0,password
53048,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
47097,22323,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
41140,515,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
56168,80,6,7.0,572,5,1332,3,30,30,26,0,0,0,64,64,1220,52,52,1220,572.0,1332.0,0,0,0,0,4576000,10656000,6,0,1,0,1,29200,28960,0,0,0,0,0,0,password
42198,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
43878,80,6,7.0,595,5,669,3,30,30,26,0,0,0,64,64,557,52,52,557,595.0,669.0,0,0,0,0,4760000,5352000,6,0,1,1,0,29200,28960,0,0,0,0,0,0,password
55922,80,6,7.0,520,4,1288,3,30,30,26,0,0,0,64,64,1176,52,52,1176,520.0,1288.0,0,0,0,0,4160000,10304000,5,0,1,0,1,29200,5792,0,0,0,0,0,0,ddos
51010,53,17,0.0,50,1,50,1,0,0,0,0,0,0,0,0,50,50,50,50,50.0,50.0,0,0,0,0,400000,400000,2,0,0,0,0,0,0,0,0,43645,1,0,0,ddos
54472,80,6,7.0,164,3,627,2,30,22,24,0,0,0,64,64,575,52,52,575,164.0,627.0,0,0,0,0,1312000,5016000,4,0,0,1,0,29200,215,0,0,0,0,0,0,ddos
43604,80,6,7.0,590,5,676,3,30,30,26,0,0,0,64,64,564,52,52,564,590.0,676.0,0,0,0,0,4720000,5408000,6,0,1,1,0,29200,28960,0,0,0,0,0,0,password
34914,80,6,7.0,520,4,1332,3,26,26,26,0,0,0,64,64,1220,52,52,1220,520.0,1332.0,0,0,0,0,4160000,10656000,5,0,1,0,1,29200,28960,0,0,0,0,0,0,password
56946,80,6,7.0,88,2,48,1,22,6,18,0,0,0,64,64,48,40,40,48,88.0,48.0,0,0,0,0,704000,384000,3,0,0,0,0,4096,64240,0,0,0,0,0,0,password
47513,902,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
57620,2048,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
47110,3011,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
60984,80,6,7.0,524,5,1107,2,30,30,26,0,0,0,64,64,1055,40,40,1055,524.0,1107.0,0,0,0,0,4192000,8856000,5,0,1,0,1,29200,65535,0,0,0,0,0,0,password
54108,80,6,7.0,572,5,1288,3,30,30,26,0,0,0,64,64,1176,52,52,1176,572.0,1288.0,0,0,0,0,4576000,10304000,6,0,1,0,1,29200,5792,0,0,0,0,0,0,ddos
50883,21830,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
52478,80,6,7.0,529,4,679,3,26,26,26,0,0,0,64,64,567,52,52,567,529.0,679.0,0,0,0,0,4232000,5432000,5,0,1,1,0,29200,28960,0,0,0,0,0,0,password
49978,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,scanning
45355,995,6,23.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,scanning
38057,53,17,0.0,72,1,0,0,0,0,0,0,0,0,0,0,72,72,0,72,72.0,0.0,0,0,0,0,576000,0,1,0,0,0,0,0,0,0,0,48529,12,0,0,ddos
51856,53,17,0.0,50,1,50,1,0,0,0,0,0,0,0,0,50,50,50,50,50.0,50.0,0,0,0,0,400000,400000,2,0,0,0,0,0,0,0,0,41439,28,0,0,ddos
52846,53,17,0.0,54,1,54,1,0,0,0,0,0,0,0,0,54,54,54,54,54.0,54.0,0,0,0,0,432000,432000,2,0,0,0,0,0,0,0,0,41513,28,0,0,ddos
33222,53,17,0.0,71,1,104,1,0,0,0,4294920,0,0,0,0,104,71,71,104,71.0,104.0,0,0,0,0,568000,832000,2,0,0,0,0,0,0,0,0,52685,12,0,0,ddos
12789,23601,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
52262,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
39601,3784,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
58996,80,6,7.0,44,1,44,1,18,2,18,0,0,0,0,0,44,44,44,44,44.0,44.0,0,0,0,0,352000,352000,2,0,0,0,0,1024,29200,0,0,0,0,0,0,password
60477,41089,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
7770,46894,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
18632,49848,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
54632,80,6,7.0,657,5,714,3,30,30,26,0,0,0,64,64,602,52,52,602,657.0,714.0,0,0,0,0,5256000,5712000,6,0,1,1,0,29200,5792,0,0,0,0,0,0,ddos
55688,80,6,7.0,589,5,686,3,30,30,26,0,0,0,64,64,574,52,52,574,589.0,686.0,0,0,0,0,4712000,5488000,6,0,1,1,0,29200,5792,0,0,0,0,0,0,ddos
37656,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
63806,3404,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
50712,53,17,0.0,72,1,0,0,0,0,0,0,0,0,0,0,72,72,0,72,72.0,0.0,0,0,0,0,576000,0,1,0,0,0,0,0,0,0,0,64624,12,0,0,ddos
54258,80,6,7.0,572,5,1236,2,30,30,26,0,0,0,64,64,1176,52,52,1176,572.0,1236.0,0,0,0,0,4576000,9888000,5,0,1,0,1,29200,5792,0,0,0,0,0,0,ddos
49428,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
36817,44117,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
58431,5952,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
64498,60020,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
33486,53,17,0.0,50,1,50,1,0,0,0,0,0,0,0,0,50,50,50,50,50.0,50.0,0,0,0,0,400000,400000,2,0,0,0,0,0,0,0,0,49379,1,0,0,ddos
41912,53,17,0.0,54,1,54,1,0,0,0,0,0,0,0,0,54,54,54,54,54.0,54.0,0,0,0,0,432000,432000,2,0,0,0,0,0,0,0,0,44883,1,0,0,ddos
33143,15072,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
44736,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
47925,32,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
52634,80,6,7.0,520,4,1332,3,30,30,26,0,0,0,64,64,1220,52,52,1220,520.0,1332.0,0,0,0,0,4160000,10656000,5,0,1,0,1,29200,28960,0,0,0,0,0,0,password
48276,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,scanning
35652,80,6,7.0,572,5,1332,3,30,30,26,0,0,0,64,64,1220,52,52,1220,572.0,1332.0,0,0,0,0,4576000,10656000,6,0,1,0,1,29200,28960,0,0,0,0,0,0,password
56252,80,6,7.0,590,5,687,3,30,30,26,0,0,0,64,64,575,52,52,575,590.0,687.0,0,0,0,0,4720000,5496000,6,0,1,1,0,29200,5792,0,0,0,0,0,0,ddos
44030,80,6,7.0,468,3,112,2,26,26,18,0,0,0,64,64,356,52,52,356,468.0,112.0,0,0,0,0,3744000,896000,4,0,1,0,0,29200,5792,0,0,0,0,0,0,ddos
45797,53,17,0.0,72,1,0,0,0,0,0,0,0,0,0,0,72,72,0,72,72.0,0.0,0,0,0,0,576000,0,1,0,0,0,0,0,0,0,0,8110,12,0,0,ddos
44600,636,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
44096,80,6,7.0,723,5,706,3,30,30,26,0,0,0,64,64,594,52,52,594,723.0,706.0,0,0,0,0,5784000,5648000,6,0,1,1,0,29200,28960,0,0,0,0,0,0,password
63984,5510,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
52787,58739,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
56643,53,17,0.0,54,1,54,1,0,0,0,0,0,0,0,0,54,54,54,54,54.0,54.0,0,0,0,0,432000,432000,2,0,0,0,0,0,0,0,0,37060,1,0,0,ddos
44060,80,6,7.0,614,5,700,3,30,30,26,0,0,0,64,64,588,52,52,588,614.0,700.0,0,0,0,0,4912000,5600000,6,0,1,1,0,29200,28960,0,0,0,0,0,0,password
40723,46594,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
44495,1201,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
44142,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
44174,29196,6,0.0,40,1,0,0,20,20,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,scanning
41698,53,17,0.0,72,1,72,1,0,0,0,4294842,0,0,0,0,72,72,72,72,72.0,72.0,0,0,0,0,576000,576000,2,0,0,0,0,0,0,0,0,21222,12,0,0,ddos
14723,23976,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
44110,80,6,7.0,572,5,1332,3,30,30,26,0,0,0,64,64,1220,52,52,1220,572.0,1332.0,0,0,0,0,4576000,10656000,6,0,1,0,1,29200,28960,0,0,0,0,0,0,password
54581,1494,6,132.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,scanning
46871,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,scanning
34356,37848,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
45150,80,6,7.0,530,4,668,3,26,26,26,0,0,0,64,64,556,52,52,556,530.0,668.0,0,0,0,0,4240000,5344000,5,0,1,1,0,29200,28960,0,0,0,0,0,0,password
57436,53,17,0.0,72,1,72,1,0,0,0,4294920,0,0,0,0,72,72,72,72,72.0,72.0,0,0,0,0,576000,576000,2,0,0,0,0,0,0,0,0,6661,12,0,0,ddos
39673,5030,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
43608,20716,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
51354,57830,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
57731,52162,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
41037,53,17,0.0,72,1,0,0,0,0,0,0,0,0,0,0,72,72,0,72,72.0,0.0,0,0,0,0,576000,0,1,0,0,0,0,0,0,0,0,36959,12,0,0,ddos
1077,50118,6,0.0,40,1,0,0,20,20,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,scanning
49297,53,17,0.0,72,1,0,0,0,0,0,0,0,0,0,0,72,72,0,72,72.0,0.0,0,0,0,0,576000,0,1,0,0,0,0,0,0,0,0,41703,12,0,0,ddos
44600,8099,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
49366,80,6,7.0,40,1,0,0,16,16,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,scanning
55956,80,6,0.0,563,3,629,2,28,28,24,0,0,0,64,64,577,52,52,577,563.0,629.0,0,0,0,0,4504000,5032000,3,0,1,1,0,237,215,0,0,0,0,0,0,ddos
43765,5190,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
38380,53,17,0.0,50,1,50,1,0,0,0,0,0,0,0,0,50,50,50,50,50.0,50.0,0,0,0,0,400000,400000,2,0,0,0,0,0,0,0,0,39320,1,0,0,ddos
54286,80,6,7.0,612,5,709,3,30,30,26,0,0,0,64,64,597,52,52,597,612.0,709.0,0,0,0,0,4896000,5672000,6,0,1,1,0,29200,5792,0,0,0,0,0,0,ddos
44633,26214,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
42058,53,17,0.0,72,1,72,1,0,0,0,4294936,0,0,0,0,72,72,72,72,72.0,72.0,0,0,0,0,576000,576000,2,0,0,0,0,0,0,0,0,19463,12,0,0,ddos
52932,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
49236,53,17,0.0,54,1,54,1,0,0,0,0,0,0,0,0,54,54,54,54,54.0,54.0,0,0,0,0,432000,432000,2,0,0,0,0,0,0,0,0,3890,28,0,0,ddos
52748,80,6,7.0,286,5,60,1,30,30,18,0,0,0,64,64,70,52,52,70,286.0,60.0,0,0,0,0,2288000,480000,6,0,0,0,0,29200,28960,0,0,0,0,0,0,password
34494,80,6,7.0,44,1,44,1,18,2,18,0,0,0,0,0,44,44,44,44,44.0,44.0,0,0,0,0,352000,352000,2,0,0,0,0,1024,64240,0,0,0,0,0,0,password
50351,43255,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
62701,2013,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
37818,80,6,7.0,40,1,0,0,4,4,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,password
57162,18849,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
59032,7849,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
65224,16012,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
52461,53,17,0.0,50,1,50,1,0,0,0,0,0,0,0,0,50,50,50,50,50.0,50.0,0,0,0,0,400000,400000,2,0,0,0,0,0,0,0,0,37365,1,0,0,ddos
35044,16357,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
45980,55178,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
